overlap,k,dim,samples_per_cluster,aspect_r,aspect_mm,radius_mm,min_o_exact,max_o_exact,min_o_lda,max_o_lda,min_o_heuristic,max_o_heuristic,ami_kmeans
0.0071659640601868845,10,100,250,6.949469435252017,8.423345389371914,4.912222051645157,0.0066433817541773355,0.0072233456492214465,0.006988879823470295,0.007316200455803834,0.03324551830076672,0.06706420313731032,0.5236760477256942
0.0071659640601868845,10,500,100,6.109765897206665,9.417621627836775,4.456477897422124,0.006158132920600412,0.007317288688246437,0.007007997183187564,0.007322995313322034,0.01860734716354262,0.06646756062909964,0.272072818142381
0.0071659640601868845,10,500,250,3.369849959228207,7.89819852918778,8.299043222050868,0.0068121253158131,0.007286790963765055,0.007008562671611207,0.007341453681876331,0.01403126450524006,0.0300537218946475,0.369980789322264
0.0071659640601868845,30,10,100,4.5771458692962534,5.636895480353743,3.985074771507798,0.0040683173732054545,0.007312886868879875,0.006994616568223977,0.007316634708346648,0.008082065476131106,0.16750266538691938,0.7930642618622754
0.0071659640601868845,30,10,250,1.5633236967050363,3.8347492031689527,4.427450948917489,0.006894516497722769,0.007299083853264499,0.006987628392649992,0.00733701604701209,0.007250757560178789,0.009190463529825887,0.9319341602327392
0.0071659640601868845,30,100,100,8.115506876015402,4.654858407935647,7.419141005076653,0.005710059863470729,0.007298929607328253,0.00699337626054608,0.007319642892789524,0.02469471560137615,0.08814148012839351,0.3529217296045474
0.0071659640601868845,30,100,250,7.810253337065108,1.972967049549696,2.4497977135997795,0.005963432630600396,0.0072456068270647656,0.006987913782726229,0.007314160251349344,0.013523167074487308,0.047375992842767056,0.5848041765468176
0.0071659640601868845,30,500,100,6.621813321595406,2.531482244496122,9.483443314132888,0.0058767717344141435,0.0072050868271955615,0.006988328122666365,0.0073342385825019285,0.022570062315878214,0.038616075988756826,0.2585646080889376
0.0071659640601868845,30,500,250,2.370242351428156,3.831465526862572,4.251121433793642,0.006791347906211609,0.00729335491947114,0.006992498245027345,0.007335597756902734,0.010013113163514609,0.012907201065953222,0.5059682904139848
0.008647832690919456,5,10,100,2.45560352443201,4.556694853327507,3.914612562509809,0.008396205862894135,0.008824649991153732,0.008472773766949215,0.008827097568161468,0.02035815238323102,0.04375051182495393,0.7652457975002167
0.008647832690919456,5,10,250,7.940523690598898,7.980195548949153,7.207939803189965,0.00806684606798691,0.008416341267924565,0.008439293871948639,0.008780050803676831,0.037453346594043646,0.28694036568675774,0.6592478775092785
0.008647832690919456,5,100,100,2.4938903527197818,8.273610427254296,2.679298602235646,0.008436083540301897,0.008761493947338606,0.008499766682459997,0.008800802516886197,0.0167993658566179,0.017547063115261885,0.5797837490138317
0.008647832690919456,5,100,250,1.4489993263482885,7.484887765149279,6.842254697968953,0.008429914374872949,0.00881260476529655,0.008448046331972048,0.008850175394879756,0.009845277495412308,0.009866473201097348,0.6437341720151121
0.008647832690919456,5,500,100,3.428788905186756,6.613710174938529,3.0263328273452093,0.008433904375280132,0.008836263813967626,0.008477099143295197,0.00885551347330904,0.013189259532861763,0.02275745330419099,0.16059532431316
0.008647832690919456,5,500,250,3.9987441216573276,8.394670874130831,6.791163561296205,0.008463728253350844,0.008808186530299356,0.008558504222505148,0.008824083272510608,0.014140946883914207,0.022293348952209024,0.20471303706139155
0.008647832690919456,10,10,100,8.761399868999074,4.337099543725111,7.601671790953138,0.007355897447869797,0.014947445190376163,0.008452994200445874,0.015685421835713642,0.06901553012851447,0.2902810736273187,0.5672230575234462
0.008647832690919456,10,10,250,2.667927456351615,3.0265258075065873,5.8315109928638496,0.008128292188556596,0.008839480689433854,0.008439440282202781,0.008846496860565267,0.010409262509202932,0.02374096394180225,0.80841575814929
0.008647832690919456,10,100,100,2.2538855498166663,7.529286432629525,3.349409987453308,0.008280692157361047,0.008809135779557442,0.008446996442306398,0.00884504298879607,0.011528259798318174,0.0147385366986017,0.7147529379444852
0.008647832690919456,10,100,250,8.621259513827535,2.082690854465404,7.496198286545128,0.007494541091525475,0.008815421629779774,0.008458750756081601,0.008820964220949357,0.03362230497020824,0.08901342590559014,0.5107585299796569
0.008647832690919456,10,500,100,4.557037185045871,6.774343856995441,2.488336123771489,0.00825044464638336,0.0088570489019828,0.008432028638205358,0.00885850040482028,0.017234120900110783,0.028970823083704467,0.4065312182508899
0.008647832690919456,10,500,250,5.347614532645576,4.96604134640824,5.154889810418096,0.007884154277570499,0.008792543952576226,0.008451258483122892,0.008860678247812892,0.023017914246995508,0.06636393943375607,0.43913032821204767
0.008647832690919456,30,10,100,7.4220730537574,2.7170783982948703,9.878332758184657,0.005916822415966028,0.008823524430241703,0.008445461848703983,0.008855388615713222,0.018132808859364635,0.12725533140698442,0.7380089259806222
0.008647832690919456,30,10,250,2.869436832578281,3.395068594878686,4.601957209913731,0.008013051917150404,0.0088262887130508,0.00843652833942965,0.008856950843947553,0.009708138362225505,0.03091009450147042,0.8749000192801031
0.008647832690919456,30,100,100,2.704446721465853,6.49636258439596,7.4548377146516405,0.008071926317522182,0.008736918958135664,0.008442372619631655,0.008857616468929574,0.013943057280882298,0.024980216783988096,0.5723789695861041
0.008647832690919456,30,100,250,9.149530437569831,7.900771813377229,4.507622734937963,0.0065416687228996295,0.008730624428937128,0.008438747648231715,0.00880854970579903,0.02331023118647857,0.08060087326866561,0.40981252179891875
0.008647832690919456,30,500,100,3.1683447969616463,8.906326032595864,9.550735240256337,0.008071244343762052,0.008852172987137141,0.008437357751792218,0.008852235392094343,0.011711708757717432,0.028690885648428477,0.15243368159055223
0.008647832690919456,30,500,250,3.447394501498701,6.047356628131592,1.049594748107834,0.008090745039956326,0.008766755913275137,0.00843229249793831,0.008768465152031002,0.010974124317310485,0.02013366010303308,0.40086795667951036
0.010436140848881805,5,10,100,3.141841195283443,1.8439264458141706,3.087586517605795,0.01006514952541937,0.010429040662284228,0.010235287431310303,0.01063867943855934,0.02000466506985621,0.032369085294944755,0.8591231610768715
0.010436140848881805,5,10,250,8.64704871327556,4.165628723857068,7.565231883364575,0.009190008022990082,0.010564217719381652,0.010180720963123058,0.010591431423958575,0.06944031570664566,0.22450435372414446,0.6263266542933777
0.010436140848881805,5,100,100,9.54403478386292,6.597141668359351,2.911302499298107,0.010205220833356954,0.010318772981253499,0.010319038170922168,0.01061048579498114,0.07091120732397815,0.11496026946091442,0.5182512035644248
0.010436140848881805,5,100,250,3.7286296170751854,8.504656760643355,8.920659300871284,0.00977312503993577,0.01059576163682796,0.010186341592290038,0.010673908109545494,0.017535890528467935,0.02308415268644093,0.49752001922916045
0.010436140848881805,5,500,100,6.519717060267704,4.801352417248187,7.938474805463216,0.009936665636760544,0.010623392679882437,0.010200116900967782,0.010660772570039168,0.04336011329456202,0.12347288021289149,0.16126164999600787
0.010436140848881805,5,500,250,6.133983331043126,9.286285952942853,3.2794162538700555,0.010051279311872774,0.010287967087096339,0.010179543739436303,0.010294664991228109,0.060222230850662584,0.09187020286014169,0.3883483759424553
0.010436140848881805,10,10,100,6.981519374411043,7.921349220878291,3.9356551183293647,0.009410014330591299,0.01063722451969551,0.010213673074291885,0.010685903967247556,0.026945623065015356,0.11240235410950872,0.686235270259349
0.010436140848881805,10,10,250,7.324514842479992,1.8925365265656229,8.373509154225097,0.008743926991159112,0.010643931984768873,0.0102372037173033,0.010687507373347005,0.05027750099003492,0.14230532666671847,0.6075806700351761
0.010436140848881805,10,100,100,1.6333581755710558,8.41010772918164,6.782210592330682,0.010058233347745471,0.010662963574688211,0.01018825784049282,0.010696422349403711,0.012390951753691759,0.015506889688340797,0.5989695725883372
0.010436140848881805,10,100,250,4.975389604499774,4.1036301886359,7.1469742874840385,0.009902274964789237,0.010542174576414709,0.010177159713013806,0.010659779049800644,0.0374381120870213,0.10106083135689037,0.6324233235114192
0.010436140848881805,10,500,100,1.2466279051425087,5.423264748498157,6.876474915071952,0.01019082651385217,0.010672983924856938,0.01020652425656765,0.01068501510422415,0.010587432749197934,0.01103653532482296,0.2556596374053231
0.010436140848881805,10,500,250,5.7779685598808825,7.092471016347266,3.0165923875875964,0.009831757120330353,0.010642878641672349,0.010242752335603456,0.010679968597569589,0.035057242213405004,0.07014799776187708,0.30222211923095965
0.010436140848881805,30,10,100,3.341887991780283,2.908019682147941,9.396743187982063,0.00906469854746228,0.010578141276873287,0.01017934282879529,0.010653777542527498,0.013206195683079347,0.06779319745235113,0.8142236528640823
0.010436140848881805,30,10,250,1.4220894901963061,6.45440808433633,8.327383225589239,0.010061277782331013,0.010677206424777985,0.010176203665360983,0.01069111813582424,0.010406981049376318,0.014261452334817237,0.861384256678844
0.010436140848881805,30,100,100,6.646069024744831,9.076851758014064,1.4267516153845872,0.00869397832129648,0.01060624964441148,0.010187248944555582,0.01065045904490014,0.020181752416329912,0.04275155906591688,0.48638377426154217
0.010436140848881805,30,100,250,3.089291161715526,1.5848533589762197,2.719878909626332,0.009713415549993387,0.010685654379370302,0.010187376819840388,0.010692108741134465,0.014025485103676072,0.01833282741247677,0.7278709188579144
0.010436140848881805,30,500,100,9.636280977556904,3.1086748629145933,2.631104837253608,0.008965233851411458,0.010684001631372508,0.010179388661589517,0.010690669775840211,0.035175137635554465,0.07079715321118418,0.26564682867838124
0.010436140848881805,30,500,250,5.358482921304769,5.3496183093398155,8.629821691298407,0.00915561547546706,0.010653652031176408,0.010179471018407327,0.01068413295500692,0.020595437683834206,0.06840384215770179,0.2978378696390612
0.012594257973106026,5,10,100,1.3600558219511958,4.468958895397014,1.545127264129691,0.012437195746057395,0.012899970144127026,0.01243750314305725,0.012900092552330156,0.012471726396243499,0.013967799179580132,0.9285694859925658
0.012594257973106026,5,10,250,5.3439967369697605,6.381386420630366,4.626458189064538,0.011793527322353503,0.012655449093344595,0.012516834132464849,0.012804661171320175,0.015669999215296215,0.051065149386601005,0.6176984714865268
0.012594257973106026,5,100,100,3.474103533397113,7.342575304049734,1.7215529548476334,0.012260964222402748,0.012808584713553062,0.01232189267145678,0.012808810724511455,0.020672999885994914,0.03220092226286542,0.6324669044843327
0.012594257973106026,5,100,250,8.213349975868352,8.182987782558111,6.756984047440982,0.012046585285434563,0.012782977814036256,0.012324319412268414,0.012838355426842085,0.1484882721494032,0.23943198409990107,0.24829733215841499
0.012594257973106026,5,500,100,7.903883748297098,9.741936980901787,6.434849217470869,0.01226961147078387,0.012856196354217309,0.0125337255790412,0.012870068595356443,0.1138514576968579,0.22109286891935254,0.2335252927510994
0.012594257973106026,5,500,250,2.9991277839773547,2.580109841492264,3.2777093960203203,0.012088589631657154,0.01289849133515042,0.012363083880656323,0.012900511176483498,0.017977287606049108,0.020859919728762444,0.3416333297902783
0.012594257973106026,10,10,100,4.890251281923056,3.2500766800955083,8.943668638351376,0.011799615139657549,0.012616350101408047,0.012283524955230662,0.0128845629614609,0.03572765021336166,0.08714317585873133,0.7084625767852298
0.012594257973106026,10,10,250,3.532089000713558,7.926609509371986,4.61190549193922,0.011804909218364523,0.012844327454818893,0.012342656217909864,0.01286114696409979,0.020976852463151507,0.07125095223681122,0.747313269985377
0.012594257973106026,10,100,100,2.610402030564427,3.343120296197223,5.955004673074718,0.01195196034146373,0.012840220298267147,0.012324856990687083,0.012897568208259713,0.016005832598315672,0.022265853365253774,0.5845489231194922
0.012594257973106026,10,100,250,9.612999446588502,7.85164416304549,6.038808192741616,0.01097301463102407,0.012678642723669364,0.012326665654287305,0.012861586750424259,0.047336313907555105,0.17510672065462973,0.36752178305105165
0.012594257973106026,10,500,100,8.617636249334701,6.110285782319145,4.231489062993036,0.011767561603451382,0.012790020017384274,0.01229828849784953,0.012852822355334803,0.061223854822787915,0.10764091724009517,0.07742769294812596
0.012594257973106026,10,500,250,4.810398835886578,2.0788656214243835,2.3576003934013046,0.01166143862167246,0.012795450508552353,0.012303650097965635,0.012820894768585278,0.025057214888820623,0.03257861315213395,0.42727937953365563
0.012594257973106026,30,10,100,8.20787813249628,7.683499949974289,3.7990829019233017,0.007753942961309157,0.012670636072096952,0.012282144691319052,0.012865615561244104,0.00888343479896303,0.15492813990500842,0.6693924878439785
0.012594257973106026,30,10,250,5.281713834648983,4.95892495637094,4.53900146671255,0.009101443754671257,0.012785594628994312,0.012282325790393678,0.012869381314453143,0.016297229593948748,0.16934997241168404,0.7173197017957276
0.012594257973106026,30,100,100,9.385407885716427,6.6388233590746815,3.744741022709612,0.010053626711041597,0.01288270032941341,0.01229011371256794,0.012884881056599129,0.020513810894514206,0.11891576334927545,0.29248849712818886
0.012594257973106026,30,100,250,2.0232149729737365,3.467937674729009,1.1036652719114661,0.012278477253051312,0.012821699469457881,0.012295779524846173,0.012821708006776511,0.013529000977330119,0.01694537583143574,0.8050263789515335
0.012594257973106026,30,500,100,1.683848237678352,3.679040587219591,9.565490939592692,0.012173072115858163,0.012846581197532236,0.012279564380170749,0.012903025571364468,0.013593901826833177,0.015144115385386625,0.28648374369373436
0.012594257973106026,30,500,250,2.2035891890440857,3.908945240322853,9.034430636113989,0.011962499100787616,0.012811597929863083,0.012287732758096137,0.012882600384218179,0.01759203702813039,0.021767669008937007,0.258021500639638
0.015198657836257543,5,10,100,7.2525401394619635,4.7709767405471855,2.4504182828130308,0.013598085300259077,0.015332589858164658,0.014857009365320417,0.015501771471798431,0.023471440366934937,0.08316384558642409,0.6101329578535466
0.015198657836257543,5,10,250,5.304671336925402,8.580369366862543,5.843077443895976,0.014590349369065336,0.015467980633379286,0.014890666178461354,0.015490534226448416,0.04709909973054249,0.14973040981752117,0.5991181216506284
0.015198657836257543,5,100,100,6.731679610263256,7.724215267106801,1.0177215755402564,0.014970406986452023,0.015257909222516242,0.015067135162270207,0.015465915274901487,0.027162710707197224,0.054394545155646234,0.5309428607788456
0.015198657836257543,5,100,250,7.91264700478568,7.62820341247115,4.727348862619571,0.014882916462923168,0.015176685230623654,0.01488962992299947,0.015410663149249881,0.11386380781315819,0.17936171648348376,0.26646453658450864
0.015198657836257543,5,500,100,1.6259073056311377,8.528799396539636,7.884024538885213,0.014807481917356702,0.01549216739511694,0.014850535168314805,0.01557260376330416,0.018405448926103185,0.019571746434804638,0.23448480306737804
0.015198657836257543,5,500,250,9.282648614831349,7.37761810242196,8.380069747598917,0.014704091196712454,0.015299164518052466,0.014997957155818753,0.01531540678918697,0.15319345426612863,0.246028096315551,0.2941419406581322
0.015198657836257543,10,10,100,8.122585257349131,9.333877154258483,3.6792851693693773,0.013951697233451688,0.01541741421213394,0.014852457681701514,0.015529988371045356,0.060752235050070436,0.22292437486532735,0.6244957766049011
0.015198657836257543,10,10,250,2.7244236527640893,7.998396423617532,5.073015524864053,0.014418608836822333,0.015477915886772387,0.014844807216799927,0.015553780838719389,0.02168620114381481,0.06315259184702415,0.8307869496656676
0.015198657836257543,10,100,100,3.850256923251825,3.9947822200677177,7.621874656751546,0.014451229547177702,0.015466145856936508,0.014876876026703734,0.015549195895284917,0.02190760528925284,0.07340704721506275,0.33567670561638663
0.015198657836257543,10,100,250,7.239121390212171,5.470137236506394,7.592257493805983,0.014041579063936771,0.015384834036709538,0.014864850801136198,0.015529802392002079,0.0425364439788356,0.12394007842672372,0.3759737701754828
0.015198657836257543,10,500,100,4.462026556330042,3.319760170791042,5.601183118702297,0.013995620284446897,0.015285434438266465,0.014837545886313253,0.01557612014441001,0.02977546814775356,0.049117791371829034,0.27683297964709064
0.015198657836257543,10,500,250,4.0199882182468265,9.32976906083183,5.315868353048836,0.014464509093493616,0.015497790792803778,0.01485277462828738,0.015575151458145475,0.04488579236402224,0.09019740600819359,0.23873438834515792
0.015198657836257543,30,10,100,5.16531885925236,1.745702375349763,6.425660415793082,0.014040654073828485,0.015543768175883654,0.014825603949261357,0.015548922119407393,0.019339312034734046,0.08165925456432999,0.7365969823387655
0.015198657836257543,30,10,250,9.384057694061802,7.3521601815891735,5.720827353554136,0.01352504368468277,0.01531435087930988,0.014833222896821319,0.015516221641461492,0.03810880883631551,0.2637437460036529,0.6137778365599511
0.015198657836257543,30,100,100,2.902764627188511,2.389818861548857,2.818138506007207,0.014369948769301866,0.015423095047679025,0.01482645078447642,0.01543375436630856,0.019538362895568984,0.024645248325143365,0.6332620735182521
0.015198657836257543,30,100,250,4.766753161807206,8.510367865489833,6.135306511778458,0.012754240209566392,0.015515358485055586,0.014826791464819244,0.01553681980461774,0.026166223417402046,0.06719794060367956,0.49036530684952295
0.015198657836257543,30,500,100,1.853188612666341,9.196115464474872,7.13781403403254,0.014530821727998688,0.015522350093300163,0.014823417997131827,0.015552718889761286,0.017505681740626722,0.021286646059281322,0.27167219406090043
0.015198657836257543,30,500,250,2.12424546284056,1.6150990322965915,6.13529949858152,0.014571057267669829,0.015454037972607804,0.014829864606552334,0.015504965842772389,0.017581712138933003,0.020228088551099477,0.29994120777865513
0.01834162842439087,5,10,100,1.106493398179546,2.5011046758879387,8.301885967487852,0.017894381943224014,0.018772738860227456,0.017909011432343025,0.018777650985491334,0.018108579160310168,0.01884490552478235,0.9025782332067732
0.01834162842439087,5,10,250,2.3210170645668198,4.8798820607720295,6.9721725024050905,0.017379205446067525,0.01873185095623553,0.017883624792413233,0.018743011349442895,0.020869013147128967,0.04976261264584103,0.6893762653022185
0.01834162842439087,5,100,100,2.8843632892467994,7.4589441198882,8.637978018014167,0.017871138884768767,0.018259967621894857,0.018054848702029558,0.01879984407822799,0.027307409369117908,0.0661173493696241,0.2088496370334029
0.01834162842439087,5,100,250,6.9432586527892015,6.2492336765021115,8.358970546405788,0.017829818765747518,0.018239508665652604,0.01801540642682342,0.018747052164868938,0.06663805359378894,0.2137035964989107,0.2886058773158066
0.01834162842439087,5,500,100,1.592061908454766,3.2400441395098705,7.4925401646360505,0.017874256874451877,0.018628674867652517,0.0179254507138058,0.01874994109202066,0.02107890107261312,0.021621142627257672,0.24644302530488787
0.01834162842439087,5,500,250,6.522977964120067,4.155858772376391,9.441312128852132,0.017513025583892228,0.018764708893760584,0.017995934963512372,0.018764806698959857,0.05912470113330137,0.15327824442420068,0.243671536998212
0.01834162842439087,10,10,100,3.177832191699257,4.05350090450622,9.70506032723398,0.017674678628206708,0.018749467133746922,0.017908435419505153,0.01877352534445098,0.03382982215563324,0.1122102130077105,0.6927123643324635
0.01834162842439087,10,10,250,4.830672926591598,4.427315460919447,2.6530925678913997,0.016535916970144227,0.01862770964042859,0.017890177142355856,0.018763152171209052,0.028562593443097972,0.07918566611885569,0.7065935208917714
0.01834162842439087,10,100,100,9.875211753595622,5.4645685423598485,4.575028899649693,0.017493318270710656,0.018345619988526796,0.01791683797105459,0.018503224525673323,0.06417591359524755,0.10064907855264105,0.2319432015281279
0.01834162842439087,10,100,250,1.11838814847605,9.105446687906129,4.72871522718915,0.01787358187960786,0.01877447812955113,0.01788783670758498,0.01877478310364311,0.017998447810641416,0.018997795678457274,0.7942784714331406
0.01834162842439087,10,500,100,1.018110974661747,1.371029898160013,3.1735377334195305,0.017913487022992447,0.018781787824801555,0.017913585985202873,0.018781887915086726,0.017915242612145832,0.018783477232384715,0.22642795263081492
0.01834162842439087,10,500,250,9.693897477421173,4.050736953014031,5.236619406287545,0.01751619668270421,0.018703599445107022,0.01789485261774293,0.018773844143409324,0.08483412688472369,0.13922516189255774,0.2597240855052637
0.01834162842439087,30,10,100,4.5760307676252205,7.662217283716264,4.191984072217242,0.016638858118830813,0.018754178022301726,0.017899198594491184,0.018796369204571173,0.025869390368098877,0.11280462201416386,0.7511969815190147
0.01834162842439087,30,10,250,3.067675520478447,7.425864576063147,1.1416472541483387,0.016262779158010332,0.018727492926784883,0.017897369466367552,0.01877140368448238,0.020313954318801564,0.04186166091107313,0.8345680708429857
0.01834162842439087,30,100,100,2.268178112282017,1.4620212094773655,3.7648406237134022,0.017549034057801283,0.018792367361565976,0.017893476854361046,0.01879615793562084,0.020665623444190206,0.023717277323519248,0.5836170747127886
0.01834162842439087,30,100,250,4.347942913766866,4.601849233187568,8.502749329546404,0.01579568445708679,0.01876508371256369,0.017889480455714812,0.01878003982923193,0.03120485183916366,0.05755541162017952,0.5474155561420303
0.01834162842439087,30,500,100,3.405994329105723,9.494766217176567,8.780446259917117,0.016838088844404853,0.018757262269861297,0.017897420989424928,0.018793195109439997,0.028873283490204127,0.051949395557127964,0.23077883696739074
0.01834162842439087,30,500,250,1.812087113781745,9.976899759235895,2.337372390289377,0.017766921740564046,0.018748795796311057,0.017883950597146203,0.018787756901441854,0.01971036298320339,0.02276623310322501,0.29496572905824037
0.02213454219989603,5,10,100,7.726716522727603,5.274892276216061,5.24591147232614,0.020868986388537403,0.022504081101889062,0.021620049132305308,0.022504872503545048,0.04292798043791857,0.11968821274978603,0.5212997838677511
0.02213454219989603,5,10,250,9.316910069295707,9.362773465915117,1.2109537104057877,0.019830498790269768,0.021849776111695807,0.021728353158050995,0.021964367403368712,0.031603993716191825,0.16437427623448508,0.5557454984635575
0.02213454219989603,5,100,100,6.238923015618527,5.0877643429336405,1.0729328211436628,0.021955264726998047,0.022278696275596088,0.022050137984902296,0.022455790514717577,0.04350828970960863,0.05074946217907739,0.35315968850338714
0.02213454219989603,5,100,250,2.0628710906059364,1.1159533048158652,2.4606044255013337,0.021470631173100108,0.022510073246028606,0.021678428401451955,0.02258956742214968,0.025664150687019882,0.027125320783778495,0.7081992622641492
0.02213454219989603,5,500,100,1.7454526625035611,2.04792335162273,2.5143242333584013,0.021546199122866705,0.022478428848051513,0.021605203458703537,0.022612870533352147,0.02383329004825363,0.02545799640938995,0.1685770891568905
0.02213454219989603,5,500,250,7.165826537167174,1.7638063891337978,7.708293366939589,0.02075696496291579,0.022506568731062826,0.021652666870682236,0.022669097745981137,0.06418753002292621,0.10739645678512066,0.12634970844277485
0.02213454219989603,10,10,100,9.266053459177938,9.707936204611538,1.976758087120964,0.018506716348693386,0.022367259629096026,0.021790803067665454,0.022613020180379584,0.04646421730668293,0.22698962407393575,0.5441929095970002
0.02213454219989603,10,10,250,7.1997910746100375,7.497859309567132,9.744384004177972,0.0187887947641725,0.022646620600489165,0.0216651436789852,0.022677819033505964,0.07488687031624508,0.4308301672876871,0.6060131025960434
0.02213454219989603,10,100,100,2.2875443812371037,7.4353297276036905,4.532407193810478,0.02122099893546947,0.022455261522307257,0.02163167118283904,0.022677422146050397,0.029517542321541912,0.03893828224997442,0.6336284722251433
0.02213454219989603,10,100,250,5.4641597698770665,8.701750877300636,1.700306216389178,0.02066159109684751,0.022479590703142538,0.021616343414389005,0.022480320126871067,0.0371430566832891,0.06973918582109184,0.6117519552168532
0.02213454219989603,10,500,100,6.038071036227877,7.514516977276282,5.342515053652497,0.02041430419071566,0.022627072824401795,0.021582804963335533,0.02266129027376418,0.05149818104427184,0.09300223015567255,0.2067605514375307
0.02213454219989603,10,500,250,9.808087747722855,1.1089955455506204,1.6339619897304778,0.021402196304705745,0.02247234903009021,0.021582050178751144,0.022553788127290142,0.05134840206319935,0.08094724255744179,0.20059569938643979
0.02213454219989603,30,10,100,4.647444215726833,5.025022898930569,3.0468233675867045,0.018378537966897923,0.02250675317695272,0.02159109986508634,0.022654741678715284,0.026599573841253443,0.11116173820480557,0.7445477104709665
0.02213454219989603,30,10,250,9.682164367555625,6.055583993795542,5.799077199619255,0.016275711313797236,0.02264501830739052,0.0215888737267651,0.022652381149465883,0.06140943523762621,0.28752973875430055,0.6148877625258534
0.02213454219989603,30,100,100,2.427293372805453,3.2401645422949596,7.131666723110883,0.020937634340684186,0.02256895840109352,0.02159359111023007,0.022643950158770743,0.026390826534902878,0.03742789667985247,0.4958131733847482
0.02213454219989603,30,100,250,5.324064549610479,4.683891494545709,2.0517587305253815,0.01962696285055876,0.02259897034254066,0.02161310378524761,0.022657499864017883,0.03170725514585504,0.08531259831725801,0.5128965258708537
0.02213454219989603,30,500,100,3.3238246072124085,1.073262333894509,8.911255204088043,0.02079229339130828,0.022357118449557234,0.021586415547506732,0.022656707104445895,0.02975236154623384,0.03700087658842066,0.18263398203221626
0.02213454219989603,30,500,250,7.513973164522775,4.964058690297892,4.7575343539813595,0.01818189457919983,0.022606977816163054,0.021598593902466545,0.02264581281813327,0.04514019525950541,0.08881413061679866,0.2339462074656291
0.026711802630755163,5,10,100,3.443556799522598,9.187271816276624,5.12613342956198,0.025707687592188222,0.02719031710650488,0.026264018738250794,0.0272400968847466,0.04443179640842598,0.06318646054628152,0.4900958146013392
0.026711802630755163,5,10,250,7.395329849907483,9.387045924081168,5.167465223614003,0.026169918654538327,0.026682093599114776,0.02632260130954167,0.02698893287549642,0.12214492432622492,0.40524101295173875,0.2573227391866516
0.026711802630755163,5,100,100,1.216207630956832,8.344994798721537,1.215611307489818,0.026270556121942512,0.02717268274879281,0.02627210400562463,0.027172683020471267,0.026486165249071325,0.027369768857543164,0.8224558406868376
0.026711802630755163,5,100,250,5.472669522818475,1.1089695071686947,8.051095476989094,0.02527759120579076,0.02681832841680043,0.026117652558490967,0.027277468098816593,0.04362823256720727,0.06046633963853498,0.4935226878203398
0.026711802630755163,5,500,100,2.326642401285248,5.855824397289207,3.6422217400669292,0.025913973679688063,0.027320584228013756,0.026171395312821977,0.027349086257954403,0.03763390117261256,0.04313504340686758,0.14964471525902773
0.026711802630755163,5,500,250,5.009318509238748,3.297594372061074,7.909253536743033,0.025400271914477912,0.027345154751514,0.026144587260810592,0.027346950154336414,0.04711215085010623,0.065768145388172,0.24520662054119946
0.026711802630755163,10,10,100,7.424222990099008,7.0851859254691805,3.0310674030809537,0.024246481198187064,0.027112969921819996,0.026067585440069374,0.027204394085948325,0.03220937122737633,0.2268618319061697,0.6178364661689283
0.026711802630755163,10,10,250,3.1373543059866695,9.6684146324508,1.784229282005295,0.025888104839878467,0.027062804660876072,0.026093238097224525,0.027216226258039766,0.03397406447506479,0.06395953854392844,0.7409041946272034
0.026711802630755163,10,100,100,3.337309865975364,2.971527578038226,7.532515890920487,0.025606288574442138,0.027188892121372765,0.026090293949941445,0.027353842059717248,0.03760820218005323,0.05271942402203389,0.49488157081528356
0.026711802630755163,10,100,250,1.7737355707054947,5.206797511109087,1.1752821526012465,0.026060061396698364,0.027204884053706913,0.02606086873926472,0.02720489856253505,0.028104669569471108,0.030850048796420948,0.7672418268635265
0.026711802630755163,10,500,100,3.8490055057692,1.9369383710115888,8.539196677135962,0.02553683039441612,0.027235920742621156,0.02606462755677663,0.027326988678838537,0.046176312078759496,0.0739690689276844,0.19490705990896837
0.026711802630755163,10,500,250,6.674234440216175,4.511128371449394,9.028981685435294,0.02412452556394662,0.02699229735262665,0.026133898815557277,0.027360198207652342,0.060581206388760966,0.08377161959908697,0.146324105819245
0.026711802630755163,30,10,100,4.67515826719164,6.515850405031065,3.8253464088832994,0.02444113859826813,0.02727792452410771,0.026093581934576227,0.027347143887127334,0.029290655459011106,0.12225463323273922,0.6657662520367739
0.026711802630755163,30,10,250,5.610859122498842,2.5328366279988854,8.565767610763908,0.02126534925385748,0.027216009094123805,0.02604733233070533,0.027349222314926536,0.026664758625202012,0.1451281936020541,0.6807176405193439
0.026711802630755163,30,100,100,6.873454264565865,9.91978108571874,5.652703120696508,0.02350609545113258,0.027323918239466227,0.02604470159129746,0.027377736934350416,0.053700368223240647,0.1620027043378287,0.2844692915345535
0.026711802630755163,30,100,250,2.462344419465917,9.3579357069652,5.93523132745106,0.024958345585700092,0.027284784454862043,0.026059498415649918,0.027361241560721616,0.0286332509723628,0.05234002972890117,0.6426232762282273
0.026711802630755163,30,500,100,8.434144305060219,2.6473454484591046,1.5715393680820142,0.02261078498747371,0.02703084989057536,0.02607901631307863,0.0270462834819154,0.047369968841789456,0.0890085821782205,0.18232031758320247
0.026711802630755163,30,500,250,6.686642127259332,1.4696946668654376,1.3391482050899381,0.025458992292028526,0.02730252393054733,0.02605803202861967,0.02735598326931199,0.048747386619320876,0.07110170529141091,0.1368268561351457
